kind,file,line,name,verdict,reason,flag,fire_route,in_param_manifest
branch,src/composing/analysis/joint/jointprimitives.cpp,319,,NO-ISSUE,ordinary control-flow / guard (recorded claim),,route-A:tests,no
branch,src/composing/analysis/joint/jointprimitives.cpp,320,,NO-ISSUE,ordinary control-flow / guard (recorded claim),,route-A:tests,no
branch,src/composing/analysis/joint/jointprimitives.cpp,321,,NO-ISSUE,ordinary control-flow / guard (recorded claim),,route-A:tests,no
branch,src/composing/analysis/joint/jointprimitives.cpp,332,,NO-ISSUE,ordinary control-flow / guard (recorded claim),,route-A:tests,no
branch,src/composing/analysis/joint/jointprimitives.cpp,333,,NO-ISSUE,ordinary control-flow / guard (recorded claim),,route-A:tests,no
branch,src/composing/analysis/joint/jointprimitives.cpp,334,,NO-ISSUE,ordinary control-flow / guard (recorded claim),,route-A:tests,no
branch,src/composing/analysis/joint/jointprimitives.cpp,336,,NO-ISSUE,ordinary control-flow / guard (recorded claim),,route-A:tests,no
branch,src/composing/analysis/joint/jointprimitives.cpp,348,,NO-ISSUE,ordinary control-flow / guard (recorded claim),,route-A:tests,no
branch,src/composing/analysis/joint/jointprimitives.cpp,350,,NO-ISSUE,ordinary control-flow / guard (recorded claim),,route-A:tests,no
branch,src/composing/analysis/joint/jointprimitives.cpp,365,,NO-ISSUE,ordinary control-flow / guard (recorded claim),,route-A:tests,no
branch,src/composing/analysis/joint/jointprimitives.cpp,370,,NO-ISSUE,ordinary control-flow / guard (recorded claim),,route-A:tests,no
branch,src/composing/analysis/joint/jointprimitives.cpp,372,,NO-ISSUE,ordinary control-flow / guard (recorded claim),,route-A:tests,no
branch,src/composing/analysis/joint/jointprimitives.cpp,382,,NO-ISSUE,ordinary control-flow / guard (recorded claim),,route-A:tests,no
branch,src/composing/analysis/joint/jointprimitives.cpp,385,,NO-ISSUE,ordinary control-flow / guard (recorded claim),,route-A:tests,no
branch,src/composing/analysis/joint/jointprimitives.cpp,391,,NO-ISSUE,ordinary control-flow / guard (recorded claim),,route-A:tests,no
branch,src/composing/analysis/joint/jointprimitives.cpp,395,,NO-ISSUE,ordinary control-flow / guard (recorded claim),,route-A:tests,no
branch,src/composing/analysis/joint/jointprimitives.cpp,396,,NO-ISSUE,ordinary control-flow / guard (recorded claim),,route-A:tests,no
branch,src/composing/analysis/joint/jointprimitives.cpp,399,,NO-ISSUE,ordinary control-flow / guard (recorded claim),,route-A:tests,no
branch,src/composing/analysis/joint/jointprimitives.cpp,406,,NO-ISSUE,ordinary control-flow / guard (recorded claim),,route-A:tests,no
branch,src/composing/analysis/joint/jointprimitives.cpp,416,,NO-ISSUE,ordinary control-flow / guard (recorded claim),,route-A:tests,no
branch,src/composing/analysis/joint/jointprimitives.cpp,424,,NO-ISSUE,ordinary control-flow / guard (recorded claim),,route-A:tests,no
branch,src/composing/analysis/joint/jointprimitives.cpp,426,,NO-ISSUE,ordinary control-flow / guard (recorded claim),,route-A:tests,no
branch,src/composing/analysis/joint/jointprimitives.cpp,443,,NO-ISSUE,ordinary control-flow / guard (recorded claim),,route-A:tests,no
branch,src/composing/analysis/joint/jointprimitives.cpp,444,,NO-ISSUE,ordinary control-flow / guard (recorded claim),,route-A:tests,no
branch,src/composing/analysis/joint/jointprimitives.cpp,447,,NO-ISSUE,ordinary control-flow / guard (recorded claim),,route-A:tests,no
branch,src/composing/analysis/joint/jointprimitives.cpp,449,,NO-ISSUE,ordinary control-flow / guard (recorded claim),,route-A:tests,no
branch,src/composing/analysis/joint/jointprimitives.cpp,452,,NO-ISSUE,ordinary control-flow / guard (recorded claim),,route-A:tests,no
branch,src/composing/analysis/joint/jointprimitives.cpp,455,,NO-ISSUE,ordinary control-flow / guard (recorded claim),,route-A:tests,no
branch,src/composing/analysis/joint/jointprimitives.cpp,458,,NO-ISSUE,ordinary control-flow / guard (recorded claim),,route-A:tests,no
branch,src/composing/analysis/joint/jointprimitives.cpp,463,,NO-ISSUE,ordinary control-flow / guard (recorded claim),,route-A:tests,no
branch,src/composing/analysis/joint/jointprimitives.cpp,466,,NO-ISSUE,ordinary control-flow / guard (recorded claim),,route-A:tests,no
branch,src/composing/analysis/joint/jointprimitives.cpp,469,,NO-ISSUE,ordinary control-flow / guard (recorded claim),,route-A:tests,no
branch,src/composing/analysis/joint/jointprimitives.cpp,473,,NO-ISSUE,ordinary control-flow / guard (recorded claim),,route-A:tests,no
branch,src/composing/analysis/joint/jointprimitives.cpp,481,,NO-ISSUE,ordinary control-flow / guard (recorded claim),,route-A:tests,no
branch,src/composing/analysis/joint/jointprimitives.cpp,488,,NO-ISSUE,ordinary control-flow / guard (recorded claim),,route-A:tests,no
branch,src/composing/analysis/joint/jointprimitives.cpp,490,,NO-ISSUE,ordinary control-flow / guard (recorded claim),,route-A:tests,no
branch,src/composing/analysis/joint/jointprimitives.cpp,496,,NO-ISSUE,ordinary control-flow / guard (recorded claim),,route-A:tests,no
branch,src/composing/analysis/joint/jointprimitives.cpp,503,,NO-ISSUE,ordinary control-flow / guard (recorded claim),,route-A:tests,no
branch,src/composing/analysis/joint/jointprimitives.cpp,516,,NO-ISSUE,ordinary control-flow / guard (recorded claim),,route-A:tests,no
branch,src/composing/analysis/joint/jointprimitives.cpp,519,,NO-ISSUE,ordinary control-flow / guard (recorded claim),,route-A:tests,no
branch,src/composing/analysis/joint/jointprimitives.cpp,522,,NO-ISSUE,ordinary control-flow / guard (recorded claim),,route-A:tests,no
branch,src/composing/analysis/joint/jointprimitives.cpp,545,,NO-ISSUE,ordinary control-flow / guard (recorded claim),,route-A:tests,no
branch,src/composing/analysis/joint/jointprimitives.cpp,547,,NO-ISSUE,ordinary control-flow / guard (recorded claim),,route-A:tests,no
branch,src/composing/analysis/joint/jointprimitives.cpp,550,,NO-ISSUE,ordinary control-flow / guard (recorded claim),,route-A:tests,no
branch,src/composing/analysis/joint/jointprimitives.cpp,556,,NO-ISSUE,ordinary control-flow / guard (recorded claim),,route-A:tests,no
branch,src/composing/analysis/joint/jointprimitives.cpp,559,,NO-ISSUE,ordinary control-flow / guard (recorded claim),,route-A:tests,no
branch,src/composing/analysis/joint/jointprimitives.cpp,567,,NO-ISSUE,ordinary control-flow / guard (recorded claim),,route-A:tests,no
branch,src/composing/analysis/joint/jointprimitives.cpp,569,,NO-ISSUE,ordinary control-flow / guard (recorded claim),,route-A:tests,no
branch,src/composing/analysis/joint/jointprimitives.cpp,574,,NO-ISSUE,ordinary control-flow / guard (recorded claim),,route-A:tests,no
branch,src/composing/analysis/joint/jointprimitives.cpp,583,,NO-ISSUE,ordinary control-flow / guard (recorded claim),,route-A:tests,no
branch,src/composing/analysis/joint/jointprimitives.cpp,587,,NO-ISSUE,ordinary control-flow / guard (recorded claim),,route-A:tests,no
branch,src/composing/analysis/joint/jointprimitives.cpp,590,,NO-ISSUE,ordinary control-flow / guard (recorded claim),,route-A:tests,no
branch,src/composing/analysis/joint/jointprimitives.cpp,604,,NO-ISSUE,ordinary control-flow / guard (recorded claim),,route-A:tests,no
branch,src/composing/analysis/joint/jointprimitives.cpp,615,,NO-ISSUE,ordinary control-flow / guard (recorded claim),,route-A:tests,no
branch,src/composing/analysis/joint/jointprimitives.cpp,618,,NO-ISSUE,ordinary control-flow / guard (recorded claim),,route-A:tests,no
branch,src/composing/analysis/joint/jointprimitives.cpp,619,,NO-ISSUE,ordinary control-flow / guard (recorded claim),,route-A:tests,no
branch,src/composing/analysis/joint/jointprimitives.h,72,,NO-ISSUE,ordinary control-flow / guard (recorded claim),,route-A:tests,no
branch,src/composing/analysis/joint/jointprimitives.h,176,,NO-ISSUE,ordinary control-flow / guard (recorded claim),,route-A:tests,no
branch,src/composing/analysis/joint/jointrender.cpp,44,,NO-ISSUE,ordinary control-flow / guard (recorded claim),,record-assembly,no
branch,src/composing/analysis/joint/jointrender.cpp,51,,NO-ISSUE,ordinary control-flow / guard (recorded claim),,record-assembly,no
branch,src/composing/analysis/joint/jointrender.cpp,66,,NO-ISSUE,ordinary control-flow / guard (recorded claim),,record-assembly,no
branch,src/composing/analysis/joint/jointrender.cpp,72,,NO-ISSUE,ordinary control-flow / guard (recorded claim),,record-assembly,no
branch,src/composing/analysis/joint/jointrender.cpp,74,,NO-ISSUE,ordinary control-flow / guard (recorded claim),,record-assembly,no
branch,src/composing/analysis/joint/jointrender.cpp,76,,NO-ISSUE,ordinary control-flow / guard (recorded claim),,record-assembly,no
branch,src/composing/analysis/joint/jointrender.cpp,80,,NO-ISSUE,ordinary control-flow / guard (recorded claim),,record-assembly,no
branch,src/composing/analysis/joint/jointrender.cpp,81,,NO-ISSUE,ordinary control-flow / guard (recorded claim),,record-assembly,no
branch,src/composing/analysis/joint/jointrender.cpp,81,,NO-ISSUE,ordinary control-flow / guard (recorded claim),,record-assembly,no
branch,src/composing/analysis/joint/jointrender.cpp,81,,NO-ISSUE,ordinary control-flow / guard (recorded claim),,record-assembly,no
branch,src/composing/analysis/joint/jointrender.cpp,83,,NO-ISSUE,ordinary control-flow / guard (recorded claim),,record-assembly,no
branch,src/composing/analysis/joint/jointrender.cpp,86,,NO-ISSUE,ordinary control-flow / guard (recorded claim),,record-assembly,no
branch,src/composing/analysis/joint/jointtables.cpp,43,,NO-ISSUE,ordinary control-flow / guard (recorded claim),,route-A:tests,no
branch,src/composing/analysis/joint/jointtables.cpp,47,,NO-ISSUE,ordinary control-flow / guard (recorded claim),,route-A:tests,no
branch,src/composing/analysis/joint/jointtables.cpp,61,,NO-ISSUE,ordinary control-flow / guard (recorded claim),,route-A:tests,no
branch,src/composing/analysis/joint/jointtables.cpp,67,,NO-ISSUE,ordinary control-flow / guard (recorded claim),,route-A:tests,no
branch,src/composing/analysis/joint/jointtables.cpp,98,,NO-ISSUE,ordinary control-flow / guard (recorded claim),,route-A:tests,no
branch,src/composing/analysis/joint/jointtables.cpp,114,,NO-ISSUE,ordinary control-flow / guard (recorded claim),,route-A:tests,no
branch,src/composing/analysis/joint/jointtables.cpp,119,,NO-ISSUE,ordinary control-flow / guard (recorded claim),,route-A:tests,no
branch,src/composing/analysis/joint/jointtables.cpp,195,,NO-ISSUE,ordinary control-flow / guard (recorded claim),,route-A:tests,no
branch,src/composing/analysis/joint/jointtables.cpp,208,,NO-ISSUE,ordinary control-flow / guard (recorded claim),,route-A:tests,no
branch,src/composing/analysis/joint/jointtables.cpp,213,,NO-ISSUE,ordinary control-flow / guard (recorded claim),,route-A:tests,no
branch,src/composing/analysis/joint/jointweights.cpp,44,,NO-ISSUE,ordinary control-flow / guard (recorded claim),,route-A:tests,no
branch,src/composing/analysis/joint/jointweights.cpp,57,,NO-ISSUE,ordinary control-flow / guard (recorded claim),,route-A:tests,no
branch,src/composing/analysis/joint/labelclass.cpp,57,,NO-ISSUE,ordinary control-flow / guard (recorded claim),,route-A:tests,no
branch,src/composing/analysis/joint/labelclass.cpp,71,,NO-ISSUE,ordinary control-flow / guard (recorded claim),,route-A:tests,no
branch,src/composing/analysis/joint/labelclass.cpp,87,,NO-ISSUE,ordinary control-flow / guard (recorded claim),,route-A:tests,no
literal,src/composing/analysis/joint/jointadapter.cpp,36,1.0,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,n/a:structural (route-A:tests exercises the reader),no
literal,src/composing/analysis/joint/jointadapter.cpp,40,0.0,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,n/a:structural (route-A:tests exercises the reader),no
literal,src/composing/analysis/joint/jointadapter.cpp,59,0.0,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,n/a:structural (route-A:tests exercises the reader),no
literal,src/composing/analysis/joint/jointadapter.cpp,126,0.0,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,n/a:structural (route-A:tests exercises the reader),no
literal,src/composing/analysis/joint/jointadapter.cpp,214,0.0,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,n/a:structural (route-A:tests exercises the reader),no
literal,src/composing/analysis/joint/jointadapter.cpp,222,0.0,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,n/a:structural (route-A:tests exercises the reader),no
literal,src/composing/analysis/joint/jointadapter.cpp,239,0.0,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,n/a:structural (route-A:tests exercises the reader),no
literal,src/composing/analysis/joint/jointadapter.cpp,240,0.0,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,n/a:structural (route-A:tests exercises the reader),no
literal,src/composing/analysis/joint/jointadapter.cpp,252,0.0,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,n/a:structural (route-A:tests exercises the reader),no
literal,src/composing/analysis/joint/jointadapter.cpp,253,0.0,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,n/a:structural (route-A:tests exercises the reader),no
literal,src/composing/analysis/joint/jointadapter.cpp,275,1.0,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,n/a:structural (route-A:tests exercises the reader),no
literal,src/composing/analysis/joint/jointadapter.cpp,280,1.0,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,n/a:structural (route-A:tests exercises the reader),no
literal,src/composing/analysis/joint/jointadapter.cpp,280,24.0,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,n/a:structural (route-A:tests exercises the reader),no
literal,src/composing/analysis/joint/jointadapter.cpp,294,0.0,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,n/a:structural (route-A:tests exercises the reader),no
literal,src/composing/analysis/joint/jointadapter.cpp,302,24,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,n/a:structural (route-A:tests exercises the reader),no
literal,src/composing/analysis/joint/jointadapter.cpp,303,0.0,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,n/a:structural (route-A:tests exercises the reader),no
literal,src/composing/analysis/joint/jointadapter.cpp,303,1e-6,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,n/a:structural (route-A:tests exercises the reader),no
literal,src/composing/analysis/joint/jointadapter.cpp,328,1e-6,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,n/a:structural (route-A:tests exercises the reader),no
literal,src/composing/analysis/joint/jointadapter.cpp,337,2,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,n/a:structural (route-A:tests exercises the reader),no
literal,src/composing/analysis/joint/jointadapter.cpp,350,1e-6,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,n/a:structural (route-A:tests exercises the reader),no
literal,src/composing/analysis/joint/jointadapter.cpp,412,0.0,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,n/a:structural (route-A:tests exercises the reader),no
literal,src/composing/analysis/joint/jointadapter.cpp,413,1.0,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,n/a:structural (route-A:tests exercises the reader),no
literal,src/composing/analysis/joint/jointadapter.cpp,413,3.0,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,n/a:structural (route-A:tests exercises the reader),no
literal,src/composing/analysis/joint/jointadapter.cpp,413,1e-4,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,n/a:structural (route-A:tests exercises the reader),no
literal,src/composing/analysis/joint/jointadapter.cpp,438,1e-4,ESTABLISHED,structural/theory constant or byte-established probe_decoder-parity reference value,,n/a:structural (route-A:tests exercises the reader),no
