file,line,kind,value,func,population,verdict_class,verdict,in_param_manifest,assumes,publishes,consumes,edge_cases,finding,note
src/composing/analysis/chord/chordsymbolformatter.cpp,517,branch,,csfDiatonicRoman,LIVE,code,SURVIVES,n/a,a committed identity's quality/extensions/bass,a display substring for that case,the formatter's output string,the per-case notation convention it encodes,,notation-convention rendering branch.
src/composing/analysis/chord/chordsymbolformatter.cpp,519,branch,,csfDiatonicRoman,LIVE,code,SURVIVES,n/a,a committed identity's quality/extensions/bass,a display substring for that case,the formatter's output string,the per-case notation convention it encodes,,notation-convention rendering branch.
src/composing/analysis/chord/chordsymbolformatter.cpp,524,branch,,csfDiatonicRoman,LIVE,code,SURVIVES,n/a,a committed identity's quality/extensions/bass,a display substring for that case,the formatter's output string,the per-case notation convention it encodes,,notation-convention rendering branch.
src/composing/analysis/chord/chordsymbolformatter.cpp,525,branch,,csfDiatonicRoman,LIVE,code,SURVIVES,n/a,a committed identity's quality/extensions/bass,a display substring for that case,the formatter's output string,the per-case notation convention it encodes,,notation-convention rendering branch.
src/composing/analysis/chord/chordsymbolformatter.cpp,540,branch,,csfDiatonicRoman,LIVE,code,SURVIVES,n/a,a committed identity's quality/extensions/bass,a display substring for that case,the formatter's output string,the per-case notation convention it encodes,FINDING doc-sync (#10): RN extension levels 9/11/13 ARE emitted,csfDiatonicRoman sets level=13/11/9 and appends the numeral (and (add9/11/13)); the corpus shows ~130 such Roman numerals per preset. ARCHITECTURE.md #4.3 states 'extensions beyond the 7th are not yet emitted' — stale/contradicted by code and data (#15).
src/composing/analysis/chord/chordsymbolformatter.cpp,541,branch,,csfDiatonicRoman,LIVE,code,SURVIVES,n/a,a committed identity's quality/extensions/bass,a display substring for that case,the formatter's output string,the per-case notation convention it encodes,,csfDiatonicRoman sets level=13/11/9 and appends the numeral (and (add9/11/13)); the corpus shows ~130 such Roman numerals per preset. ARCHITECTURE.md #4.3 states 'extensions beyond the 7th are not yet emitted' — stale/contradicted by code and data (#15).
src/composing/analysis/chord/chordsymbolformatter.cpp,541,literal,13,csfDiatonicRoman,LIVE,constant,ESTABLISHED,n/a,a committed ChordAnalysisResult + key-signature fifths,a display substring,notation render / batch output / status bar,handled per rendering branch,,"music-theory / TPC-encoding / notation-catalog integer (pitch class, scale interval, TPC code, key-fifths threshold, figured-bass index). Not tunable; not in param_manifest."
src/composing/analysis/chord/chordsymbolformatter.cpp,542,branch,,csfDiatonicRoman,LIVE,code,SURVIVES,n/a,a committed identity's quality/extensions/bass,a display substring for that case,the formatter's output string,the per-case notation convention it encodes,,csfDiatonicRoman sets level=13/11/9 and appends the numeral (and (add9/11/13)); the corpus shows ~130 such Roman numerals per preset. ARCHITECTURE.md #4.3 states 'extensions beyond the 7th are not yet emitted' — stale/contradicted by code and data (#15).
src/composing/analysis/chord/chordsymbolformatter.cpp,542,literal,11,csfDiatonicRoman,LIVE,constant,ESTABLISHED,n/a,a committed ChordAnalysisResult + key-signature fifths,a display substring,notation render / batch output / status bar,handled per rendering branch,,"music-theory / TPC-encoding / notation-catalog integer (pitch class, scale interval, TPC code, key-fifths threshold, figured-bass index). Not tunable; not in param_manifest."
src/composing/analysis/chord/chordsymbolformatter.cpp,543,branch,,csfDiatonicRoman,LIVE,code,SURVIVES,n/a,a committed identity's quality/extensions/bass,a display substring for that case,the formatter's output string,the per-case notation convention it encodes,,csfDiatonicRoman sets level=13/11/9 and appends the numeral (and (add9/11/13)); the corpus shows ~130 such Roman numerals per preset. ARCHITECTURE.md #4.3 states 'extensions beyond the 7th are not yet emitted' — stale/contradicted by code and data (#15).
src/composing/analysis/chord/chordsymbolformatter.cpp,543,literal,9,csfDiatonicRoman,LIVE,constant,ESTABLISHED,n/a,a committed ChordAnalysisResult + key-signature fifths,a display substring,notation render / batch output / status bar,handled per rendering branch,,"music-theory / TPC-encoding / notation-catalog integer (pitch class, scale interval, TPC code, key-fifths threshold, figured-bass index). Not tunable; not in param_manifest."
src/composing/analysis/chord/chordsymbolformatter.cpp,544,literal,7,csfDiatonicRoman,LIVE,constant,ESTABLISHED,n/a,a committed ChordAnalysisResult + key-signature fifths,a display substring,notation render / batch output / status bar,handled per rendering branch,,"music-theory / TPC-encoding / notation-catalog integer (pitch class, scale interval, TPC code, key-fifths threshold, figured-bass index). Not tunable; not in param_manifest."
src/composing/analysis/chord/chordsymbolformatter.cpp,548,branch,,csfDiatonicRoman,LIVE,code,SURVIVES,n/a,a committed identity's quality/extensions/bass,a display substring for that case,the formatter's output string,the per-case notation convention it encodes,,notation-convention rendering branch.
src/composing/analysis/chord/chordsymbolformatter.cpp,551,branch,,csfDiatonicRoman,LIVE,code,SURVIVES,n/a,a committed identity's quality/extensions/bass,a display substring for that case,the formatter's output string,the per-case notation convention it encodes,,notation-convention rendering branch.
src/composing/analysis/chord/chordsymbolformatter.cpp,552,branch,,csfDiatonicRoman,LIVE,code,SURVIVES,n/a,a committed identity's quality/extensions/bass,a display substring for that case,the formatter's output string,the per-case notation convention it encodes,,notation-convention rendering branch.
src/composing/analysis/chord/chordsymbolformatter.cpp,553,branch,,csfDiatonicRoman,LIVE,code,SURVIVES,n/a,a committed identity's quality/extensions/bass,a display substring for that case,the formatter's output string,the per-case notation convention it encodes,,notation-convention rendering branch.
src/composing/analysis/chord/chordsymbolformatter.cpp,554,branch,,csfDiatonicRoman,LIVE,code,SURVIVES,n/a,a committed identity's quality/extensions/bass,a display substring for that case,the formatter's output string,the per-case notation convention it encodes,,notation-convention rendering branch.
src/composing/analysis/chord/chordsymbolformatter.cpp,559,branch,,csfDiatonicRoman,LIVE,code,SURVIVES,n/a,a committed identity's quality/extensions/bass,a display substring for that case,the formatter's output string,the per-case notation convention it encodes,,notation-convention rendering branch.
src/composing/analysis/chord/chordsymbolformatter.cpp,565,branch,,csfDiatonicRoman,LIVE,code,SURVIVES,n/a,a committed identity's quality/extensions/bass,a display substring for that case,the formatter's output string,the per-case notation convention it encodes,,notation-convention rendering branch.
src/composing/analysis/chord/chordsymbolformatter.cpp,566,branch,,csfDiatonicRoman,LIVE,code,SURVIVES,n/a,a committed identity's quality/extensions/bass,a display substring for that case,the formatter's output string,the per-case notation convention it encodes,,notation-convention rendering branch.
src/composing/analysis/chord/chordsymbolformatter.cpp,567,branch,,csfDiatonicRoman,LIVE,code,SURVIVES,n/a,a committed identity's quality/extensions/bass,a display substring for that case,the formatter's output string,the per-case notation convention it encodes,,notation-convention rendering branch.
src/composing/analysis/chord/chordsymbolformatter.cpp,568,branch,,csfDiatonicRoman,LIVE,code,SURVIVES,n/a,a committed identity's quality/extensions/bass,a display substring for that case,the formatter's output string,the per-case notation convention it encodes,,notation-convention rendering branch.
src/composing/analysis/chord/chordsymbolformatter.cpp,570,branch,,csfDiatonicRoman,LIVE,code,SURVIVES,n/a,a committed identity's quality/extensions/bass,a display substring for that case,the formatter's output string,the per-case notation convention it encodes,,notation-convention rendering branch.
src/composing/analysis/chord/chordsymbolformatter.cpp,571,branch,,csfDiatonicRoman,LIVE,code,SURVIVES,n/a,a committed identity's quality/extensions/bass,a display substring for that case,the formatter's output string,the per-case notation convention it encodes,,notation-convention rendering branch.
src/composing/analysis/chord/chordsymbolformatter.cpp,572,branch,,csfDiatonicRoman,LIVE,code,SURVIVES,n/a,a committed identity's quality/extensions/bass,a display substring for that case,the formatter's output string,the per-case notation convention it encodes,,notation-convention rendering branch.
src/composing/analysis/chord/chordsymbolformatter.cpp,573,branch,,csfDiatonicRoman,LIVE,code,SURVIVES,n/a,a committed identity's quality/extensions/bass,a display substring for that case,the formatter's output string,the per-case notation convention it encodes,,notation-convention rendering branch.
src/composing/analysis/chord/chordsymbolformatter.cpp,574,branch,,csfDiatonicRoman,LIVE,code,SURVIVES,n/a,a committed identity's quality/extensions/bass,a display substring for that case,the formatter's output string,the per-case notation convention it encodes,,notation-convention rendering branch.
src/composing/analysis/chord/chordsymbolformatter.cpp,575,branch,,csfDiatonicRoman,LIVE,code,SURVIVES,n/a,a committed identity's quality/extensions/bass,a display substring for that case,the formatter's output string,the per-case notation convention it encodes,,notation-convention rendering branch.
src/composing/analysis/chord/chordsymbolformatter.cpp,584,branch,,csfDiatonicRoman,LIVE,code,SURVIVES,n/a,a committed identity's quality/extensions/bass,a display substring for that case,the formatter's output string,the per-case notation convention it encodes,,notation-convention rendering branch.
